Name,Street,City,Zip
GEMINI CAFE,1 OLD COUNTRY RD,CARLE PLACE,11514
GOURMET CATERING,1600 STEWARD AVENUE,GARDEN CITY,11530
HEALTH HUTT INC,115 MARK TREE RD,SUITE 6,CENTERREACH
JOHNNY'S MINI MART,605 RT 109,WEST BABYLON,11704
KING KULLEN #16,600 NORTH WELLWOOD AVENUE,LINDENHURST,11757
KING KULLEN #44,1170 DEER PARK AVENUE,NORTH BABYLON,11703
MUSCLEMAKER GRILL,4041 East tremont Ave,Bronx,10465
MUSCLEMAKER GRILL,92 8th Ave,NYC,10011
NATURAL,140 7TH STREET,GARDEN CITY,11530
NICE N NATURAL,351 OLD COUNTRY ROAD,CARLE PALACE,11514
NORTH BABYLON BAGELS,760 DEER PARK AVENUE,NORTH BABYLON,11703
OK PETRO,1755 STRAIGHT PATH,WYANDANCH,11798
OK PETRO,4 COLONIAL SPRINGS ROAD,WHEATLY HEIGHTS,11798
RACEWAY DELI,548 WESTBURY AVENUE,CARLE PLACE,11514
SEASONED FOOD SERV/POST OFF,830 STEWART AVENUE,GARDEN CITY,11599
SHERRY'S PLACE,89 DEER PARK AVENUE,BABYLON VILLAGE,11702
TOP FLIGHT,NASSAU COMMUNITY COLLEGE,GARDEN CITY,11530
Waldbaum Super Market,1 Park Plz,Glen Head,11545
Waldbaum Super Market,1050 Willis Ave,Albertson,11507
Waldbaum Super Market,112 15 Beach Channel Dr,Rockaway Park,11694
Waldbaum Super Market,1236 Veterans Hwy,Hauppauge,11788
Waldbaum Super Market,124 E Main St,Smithtown,11787
Waldbaum Super Market,13311 20th Ave,College Point,11356
Waldbaum Super Market,1510 Old Country Rd,Riverhead,11901
Waldbaum Super Market,1530 Front St,East Meadow,11554
Waldbaum Super Market,15301 10th Ave,Whitestone,11357
Waldbaum Super Market,156 01 Crossbay Blvd,Howard Beach,11414
Waldbaum Super Market,167 Jagger Ln,Southampton,11968
Waldbaum Super Market,1686 Merrick Rd,Merrick,11566
Waldbaum Super Market,1934 Middle Country Rd,Centereach,11720
Waldbaum Super Market,1960 Deer Park Ave,Deer Park,11729
Waldbaum Super Market,19635 Horace Harding Expy,Fresh Meadows,11365
Waldbaum Super Market,2 Westbury Ave,Carle Place,11514
Waldbaum Super Market,211 Middle Country Rd,Selden,11901
Waldbaum Super Market,21315 26th Ave,Bayside,11360
Waldbaum Super Market,2149 Ralph Ave,Brooklyn,11234
Waldbaum Super Market,2162 Nesconset Hwy,Stony Brook,11790
Waldbaum Super Market,24202 61st Ave,Little Neck,11362
Waldbaum Super Market,2424 Flatbush Ave,Brooklyn,11234
Waldbaum Super Market,245 Route 25a,Rocky Point,11778
Waldbaum Super Market,2475 Jericho Tpke,New Hyde Park,11040
Waldbaum Super Market,25901 Union Tpke,Glen Oaks,11004
Waldbaum Super Market,300 E Main St,East Islip,11730
Waldbaum Super Market,3100 Ocean Ave,Brooklyn,11235
Waldbaum Super Market,328 Union Ave,Holbrook,11741
Waldbaum Super Market,336 N Broadway,Jericho,11753
Waldbaum Super Market,3377 Hempstead Tpke,Levittown,11756
Waldbaum Super Market,3510 Francis Lewis Blvd,Flushing,11358
Waldbaum Super Market,3620 Long Beach Rd,Oceanside,11572
Waldbaum Super Market,375 Tompkins Ave,Staten Island,10305
Waldbaum Super Market,399 Ocean Ave,Rockville Centre,11570
Waldbaum Super Market,40 Great Neck Rd,Great Neck,11021
Waldbaum Super Market,40 Vanderbilt Motor Pkwy,Commack,11725
Waldbaum Super Market,4054 Nesconset Hwy,East Setauket,11733
Waldbaum Super Market,440 S Service Rd,Patchogue,11772
Waldbaum Super Market,450 Main St,Farmingdale,11735
Waldbaum Super Market,4560 Sunrise Hwy,Oakdale,11769
Waldbaum Super Market,4640 Francis Lewis Blvd,Bayside,11361
Waldbaum Super Market,50 E Hoffman Ave,Lindenhurst,11757
Waldbaum Super Market,500 W Merrick Rd,Valley Stream,11580
Waldbaum Super Market,5508 Sunrise Hwy,Massapequa,11758
Waldbaum Super Market,60 Wall St,Huntington,11743
Waldbaum Super Market,601 Portion Rd,Ronkonkoma,11779
Waldbaum Super Market,6400 Amboy Rd,Staten Island,10309
Waldbaum Super Market,67 Newtown Ln,East Hampton,11937
Waldbaum Super Market,70 Sunset Ave,Westhampton Beach,11978
Waldbaum Super Market,702 Hicksville Rd,Massapequa,11758
Waldbaum Super Market,711 East Jericho Tpke,Huntington Station,11746
Waldbaum Super Market,725 Sunrise Hwy,West Babylon,11704
Waldbaum Super Market,7555 31st Ave,East Elmhurst,11370
Waldbaum Super Market,777 Pulaski Rd,Greenlawn,11740
Waldbaum Super Market,81 21 New Utrecht Ave,Brooklyn,11214
Waldbaum Super Market,812 Main St,Center Moriches,11934
Waldbaum Super Market,83 25 153rd Ave,Howard Beach,11414
Waldbaum Super Market,84 Jericho Tpke,Commack,11725
Waldbaum Super Market,85 Long Beach Plz,Long Beach,11561
Waldbaum Super Market,890 Walt Whitman Rd,Melville,11747
Waldbaum Super Market,905 Atlantic Ave,Baldwin,11510
Waldbaum Super Market,Factory Ave & St Hwy 25a,Mattituck,11952
Waldbaum Super Market,Hwy 25a & Johnsland St,Kings Park,11754
WESTSIDE MARKETS,211 West 72nd Street,NYC,10023
WESTSIDE MARKETS,2171 Broadway,NYC,10024
WESTSIDE MARKETS,77 7th Ave,NYC,10011
WESTSIDE MARKETS,790 11th Ave,NYC,10019
WHOLE FOODS MARKETS,10 Columbus Circle,NYC,10019
WHOLE FOODS MARKETS,110 Bloomingdale Road,White Plains,10605
WHOLE FOODS MARKETS,120 New Moriches Road,Lake Grove,11755
WHOLE FOODS MARKETS,2101 Northern Blvd,Manhasset,11030
WHOLE FOODS MARKETS,250 57th Street,NYC,10022
WHOLE FOODS MARKETS,250 7th Ave,NYC,10001
WHOLE FOODS MARKETS,270 Greenwich Street,NYC,10007
WHOLE FOODS MARKETS,4 Union Square south,NYC,10003
WHOLE FOODS MARKETS,429 North Broadway,Jericho,11753
WHOLE FOODS MARKETS,808 Columbus Ave,NYC,10025
WHOLE FOODS MARKETS,95 East Houston Street,NYC,10002
WHOLE FOODS MARKETS,One Ridge Hill BLVD,Yonkers,10710
1000 Contiental Corporate Center,1000 Continental Drive,King of Prussia,19406
7-11 #11392  #1405,2930 LINDEN ST,BETHLEHEM,18017
7-11 #11402  #1405,12 EAST MAIN ST,MIDDLETOWN,17057
7-11 #16770 #1406,1057 W HIGH ST,STOWE,19464
7-11 #17183  #1405,738 MAIN ST,PENNSBURG,18073
7-11 #17660  #1405,523 RICHLANDTOWN PIKE,RICHLANDTOWN,18955
7-11 #20506  #1405,1801 S 4TH ST,ALLENTOWN,18103
7-11 #21110  #1405,1146 CHESTNUT ST,EMMAUS,18049
7-11 #23337  #1405,102 N 7TH ST,ALLENTOWN,18101
7-11 #28225  #1407,1975 BALTIMORE PIKE,GETTYSBURG,17325
7-11 #34503 #1405,1302 HANOVER AVE,ALLENTOWN,18109
7-11 #35602,32 N HANOVER ST,HUMMELSTOWN,17036
7-Eleven,2981 Welsh Rd,Northeast Philadelphia,19152
7-Eleven,317 Street Rd,Warminster,18974
7-Eleven,3318 Limekiln Pike,Warrington,18914
7-Eleven,1420 Providence Ave.,Chester,19013
7-Eleven,11 Lancaster Ave,Malvern,19355
7-Eleven,1401 City line Ave,Wynnewood,19096
7-Eleven,490 E. Butler Pike,Doylestown,18901
7-Eleven,2869 Limkiln Pike,Glenside,19038
7-Eleven,1056 Easton Rd,Willow Grove,19090
7-Eleven,220 E Street Rd,Warminster,18974
7-Eleven,651 W. Main St.,Lansdale,19446
7-Eleven,811 Vetrens Hwy,Bristol,19007
7-Eleven,6401 Frankford Ave,Philadelphia,19135
7-Eleven,Byberry Rd and Academy Rd,Philadelphia,19154
7-Eleven,2711 Easton Rd,Willow Grove,19090
7-Eleven,16th and JFK,Philadelphia,19103
7-Eleven,2606 Haverford Rd,Ardmore,19003
7-Eleven,501 S. Church Rd,Yeadon,19050
7-Eleven,Main St & Montgomery,Norristown,19401
7-Eleven,708 Johnson HWY,Norristown,19401
7-Eleven,226 W. Germantown Pike,Norristown,19401
7-Eleven,1300 Phoenixville pike & Boot Rd,West Chester,19380
7-Eleven,200 S. High Street,West Chester,19380
7-Eleven,Butler Ave,Chalfont,18914
7-Eleven,1105 Pottstown Pike,Glenmoore,19343
7-Eleven,Frankford Ave,Philadelphia,19125
7-Eleven,6748 Bustleton Ave,Philadelphia,19149
7-Eleven,1500 Cottman Ave,Philadelphia,19136
7-Eleven,1711 Limekiln Pike,Dresher,19025
7-Eleven,1315 South Bethlehem Pike,Amber,19002
7-Eleven,623 East Welsh Rd,Ambler,19002
ALBRIGHTS FOOD MART,801 MAIN STREET,BETHLEHEM,18018
AM PM MINI MART,230 ELECTRIC AVE,LEWISTOWN,17044
APLUS,4501 TRINDLE ROAD,CAMP HILL,17011
Ardmore Pizza,10 Rittenhouse Place,Ardmore,19003
ATLANTIS PETROLEUM,1999 EAST CUMBERLAND STREET,LEBANON,17042
AUBURN FOOD MART,2087 MARKET ST,AUBURN,17922
BAGEL BAR,214 WEST MAIN ST,KUTZTOWN,19530
BAKER BEVERAGE,2045 COUNTRY ROAD,CHAMBERSBURG,17202
Barson's Deli,3807 West Chester Pike,Newtown Square,19073
BARTO SHELL (PETRO LLC GAS),1325 US-100,BARTO,19504
BERWICK CONVENIENCE #1,1545 WEST FRONT ST,BERWICK,18603
BERWICK SUNOCO,1908 W FRONT ST,BERWICK,18603
BEST FOOD MART,202 FULLERTON AVE,WHITEHALL,18052
Bethaures Market,650 Welsh Rd,Huntingdon Valley,19006
BG'S VALUE MARKET - MILLERSBURG,301 S MARKET ST,MILLERSBURG,17061
Bi Rite Deli,3220 Red Lion Rd,Philadelphia,19114
Bikram Yoga,35 E Uwchlan Ave,Lionville,19425
BLOSES MARKET,7070 SR-309,NEW TRIPOLI,18066
BLOUGH'S LUKOIL #4,1730 PA-72 NORTH,LEBANON,17046
BLOUGH'S MOBIL MINI MART #1,15 AVENUE & EAST CUMBERLAND ST,LEBANON,17042
BLOUGH'S MOBIL MINI MART #3,5660 BOW CREEK ROAD,GRANTVILLE,17028
BOYERS MARKET,1004 OLD AIRPORT RD,DOUGLASSVILLE,19518
BP Gas,4004 Woodhaven Rd,Philadelphia,19154
Bristol Food Mart,3510 Bristol Pike,Bensalem,19020
BRODHEADSVILLE EXXON,US-209 SOUTH,BRODHEADSVILLE,18322
CARBON MINI MART #2,577 DELAWARE AVE,PALMERTON,18071
CATTY LUK OIL,547 FRONT ST,CATASAUQUA,18032
CHRIS'S MARKET #222,428 NORTH ENOLA RD,ENOLA,17025
COCOA HUT (EAGLE INTERN'L SERVICES),101 E. CENTER ST.,MAHANOY CITY,17948
COLLINS GROCERY,1525 MOUNT WILSON ROAD,COLEBROOK,17042
Continental,6905 Castor Ave,Philadelphia,19149
Costa Deli,901 East Butler Pike,Ambler,19002
COUNTRY FRESH MARKET,4435 RED ROCK RD,BENTON,17814
Countryside Food Market & Deli,610 S. Bradford Ave,West Chester,19380
CR'S,550 EAST HIGH ST,ELIZABETHTOWN,17022
CRESSONA MOBIL,20 POTTSVILLE ST,CRESSONA,17929
Crown Deli and Catering,3806 Morell Ave,Philadelphia,19114
Cumberland Farms,1714 N. Limkiln Pike,Dresher,19025
D & R BEVERAGE CENTER,4060 EASTON-NAZARETH HIGHWAY,NAZARETH,18064
DAISY HILL MARKET LLC,1848 E SUSQUEHANNA ST,ALLENTOWN,18103
DELI C,63 CARLISLE RD,NEWVILLE,17241
DELI DELICIOUS LLC,966 S GEORGE ST,YORK,17403
DELI-MART,4241 TILGHMAN ST,ALLENTOWN,18104
DELTA JVM EXXON #4,2415 EASTON AVE,BETHLEHEM,18017
Dibruno Brothers,18th and Chestnut,Philadelphia,10103
Dibruno Brothers,1701 JFK Blvd (Comcast Building),Philadelphia,19103
DICKINSON COLLEGE BOOK STORE,HOLLAND UNION BUILDING,CARLISLE,17013
DON'S MARKET,217 E HARRISON ST,EMMAUS,18049
DOSIE DOUGH,45 SOUTH BROAD STREET,LITITZ,17543
Dresher Deli,1801 Limekiln Pike,Dresher,19025
E-Z SHOPPE,404 MAIN STREET,EAST GREENVILLE,18041
Edgemont Ave Markt and Deli,2035 Edgmont Ave,Chester,19013
Edgemont Food Store,Edgemont ave.,Chester,19013
EGS Food Base,2400 Madison St.,Chester,19013
Ellis Fitness Center,3805 West Chester Pike,Newtown Square,19073
ERFORD RD BP FOOD MART #18,US-11 & US-15,EFFORD RD,LEMOYNE
EXPRESS MART,302 N YORK ST,MECHANICSBURG,17055
EXXON ON THE RUN #301,3655 PA-378,BETHLEHEM,18015
EXXON SHREWSBURY,4 EAST FORREST AVE,SHREWSBURY,17361
FALOONS MINI MARKET (BONNEAUVILLE),45 WEST HANOVER STREET,GETTYSBURG,17325
FELL STREET DELI,19 N MARKET ST,SUMMIT HILL,18250
FERGUSON & HASSLER INC.,100 TOWNSEDGE DR,QUARRYVILLE,17566
FITNESS MANIA,92 COMMERCE DR.,WYOMISSING,19610
FOODLAND,1750 QUENTIN RD,LEBANON,17042
FORT INDIANTOWN GAP SHOPETTE,120 FISHER AVE  BLDG #9,ANNVILLE,17003
FRACKVILLE PREMIUM GAS - EXXON,541 ALTAMONT BLVD,FRACKVILLE,17931
FRACKVILLE PREMIUM GAS - EXXON SCHV,1618 US-61 SOUTH,SCHUYLKILL HAVEN,17972
FUEL ON,1962 SPRING RD,CARLISLE,17013
FUEL UP #0043,43 S. DELAWARE ST,MINERSVILLE,17954
FUNCK'S EXXON,480 BOW CREEK ROAD,GRANTVILLE,17028
FUNCK'S MANADA HILL MOBIL,7964 LINGLESTOWN RD,HARRISBURG,17112
FUNCK'S MINI MART,1805 N PA-934,ANNVILLE,17003
GETTY MART  SHREE NARAYAN,1000 MANOR STREET,LANCASTER,17603
GETTY MART (KENNY),101 WEST FRONT ST,BOILING SPRINGS,17007
Give and Take Grocery,1515 Lakeland ave,Bristol,19007
Gladwyne Market,359 Righters Mill Rd,Gladwyne,19035
GOOSEY GANDER,102 WEST 4TH ST,BETHLEHEM,18015
GREENFIELD FOOD 'N FUEL,1741 HEMPSTEAD ROAD,LANCASTER,17601
GUISEPPE'S PIZZA,7007 MILFORD RD  US-209,BUSHKILL,18301
HAMBURG MOBIL (H&G EXPRESS INC),600 SOUTH 4TH ST,HAMBURG,19526
HAWK VALLEY GENERAL STORE,16 SUMMER VALLEY RD,ORWIGSBURG,17961
Health and Wellness Center,847 Easton Rd,Warrington,18976
Health and Wellness Center,847 Easton Rd,Warrington,19090
HELLERS MARKET,1941 LYCOMING CREEK RD,WILLIAMSPORT,17701
HERRS VILLAGE MARKET #280,25 MANOR AVE,MILLERSVILLE,17551
HERSHEY HARVEST,3337 KUTZTOWN RD,READING,19605
HUTTERS COASTAL,470 JONESTOWN RD,JONESTOWN,17038
Hymies Deli,342 Montgomery Ave,Merion,19066
I - 78 CHROME HOUSE,2221 CAMP SWATARA RD,MYERSTOWN,17067
IKES EXXON,201 S WOOD ST,EASTON,18042
JAMIE HOLLANDER GOURMET FOOD AND CATERING,415 S YORK RD,NEW HOPE,18938
JERRY SIMCOE DIST,4630 LEHIGH DRIVE,BERLINSVILLE,18088
JIM & NENA'S PIZZERIA,4720 CARLISLE RD,DOVER,17315
JOHNNY'S BAGELS & DELI,2339 SCHOENERSVILLE RD,BETHLEHEM,18018
KARNS #424,1200 MARKET ST,LEMOYNE,17043
KARNS #428,731 CHERRY DR,HERSHEY,17033
KARNS #429,101 S UNION ST,MIDDLETOWN,17057
Kellers Market,7964 Verree Rd,Philadelphia,19111
KENNIES MARKET #471,FRANKLIN & MIDDLE STS,GETTYSBURG,17325
KENNIES MARKET #472,520 WEST KING ST,LITTLESTOWN,17340
KEYSTONE QUICK MART,430 MAIN STREET,SCHWENKSVILLE,19473
KING TUT CONVENIENCE STORE,1004 WESLEY DRIVE,MECHANICSBURG,17050
KMART #3390,1915 E 3RD ST,WILLIAMSPORT,17701
KMART #3911,3975 COLUMBIA AVE,COLUMBIA,17512
KMART #7192,320 S 25TH ST,EASTON,18043
KMART #7470,1170 MAE STREET,HUMMELSTOWN,17036
KMART #9166,1000 N. ELMIRA ST,SAYRE,18840
KMART #9662,1127 S STATE ST,EPHRATA,17522
LA Fitness,109 Quarry Rd,Downingtown,19335
LANDIS THRIFTWAY,2700 SHELLEY RD,HARLEYSVILLE,19438
LANDISBURG MART,2050 LANDISBURG RD,LANDISBURG,17047
LEBANON GETTY MART,1700 PA-72 NORTH,LEBANON,17046
LEHIGHTON TOBACCO OUTLET INC.,101 N. 1ST STREET,LEHIGHTON,18235
LEWISBERRY CONVENIECE STORE LLC,658 WINDAMERE RD,LEWISBERRY,17339
LISI SHELL #4,202 W MARKET ST,GRATZ,17030
LITTLESTOWN SHELL STATION,400 N QUEEN ST,LITTLESTOWN,17340
Lukoil,1901 MacDade Rd,Woodland,19094
Main Line Pizza,233 E Lancaster Ave,Wayne,19096
Main Scoop Deli,2529 Edgmont Ave,Chester,19013
MANGAT,44 EAST LIBERTY ST,LANCASTER,17602
Manhattan Bagel,3530 West Chester Pike,Newtown Square,19073
Manhattan Bagel,Ferry Rd,Doylestown,18901
Manhatten Bagel,487 E Uwchlan Ave,Lionville,19425
MAPLE & MANOR GROCERY,250 W MAPLE STREET,YORK,17402
MARTIN'S TRAILSIDE EXPRESS,168 TODDY DRIVE,EAST EARL,17519
MCLANAHAN DOWNTOWN MARKET,116 SOUTH ALLEN ST,STATE COLLEGE,16801
MELLO VENDING,1300 CHESTNUT STREET,LEBANON,17042
MIDWAY EXXON @ EXIT 16,321 MIDWAY RD,BETHEL,19507
MINI MART OF HANOVER,2633 BALTIMORE PIKE,HANOVER,17331
MONTOUR BEVERAGE - TERRI ASSOC,1001 BROAD ST,MONTOURSVILLE,17754
MOUNT BETHEL BEVERAGE,3 MOUNT BETHEL PLAZA,MOUNT BETHEL,18343
MUTZABAUGHS #567,3 FRIENDLY DRIVE,DUNCANNON,17020
Nestle,(In Exton Mall Food Court),Exton,19341
NEW YORK FITNESS CLUB,36 N LONDONDERRY SQUARE,PALMYRA,17078
OLD TOWN CONVENIENCE,517 WALNUT STREET,PERKASIE,18944
ONE STOP,901 NORTH THIRD STREET,HARRISBURG,17102
ONE STOP SHOP,1190 MICKLEY AVE,WHITEHALL,18052
OUR FAMILY MINI MARKET,401 W BROAD ST,TAMAQUA,18252
PANTRY 1 FOOD MART,261 E UNION BLVD,BETHLEHEM,18018
PAPPYS MINI-MARKET,113 E WATER ST,COALDALE,18218
PARAGAN'S PIZZA,144 EAST 9TH ST,BERWICK,18603
PATHMARK,1000 Easton Rd.,Wyncote,19095
PATHMARK,140 N. MacDade Blvd.,Glenolden,19036
PATHMARK,176-82 West Chelten Ave,Philadelphia,19144
PATHMARK,2900 North Broad St.,Philadelphia,19132
PATHMARK,3021 Grays Ferry Ave.,Philadelphia,19146
PATHMARK,330 Oregon Ave.,Philadelphia,19148
PATHMARK,3399 Aramingo Ave.,Philadelphia,19134
PATHMARK,4160 Monument Ave.,Philadelphia,19131
PATHMARK,42 S. 69th St.,Upper Darby,19082
PATHMARK,420 MacDade Blvd.,Folsom,19033
PATHMARK,500 Lincoln Hwy.,Fairless Hills,19030
PATHMARK,5005 Edgmont Avenue,Brookhaven,19015
PATHMARK,840 Cottman Ave.,Philadelphia,19111
PATHMARK,8700 Frankford Ave.,Philadelphia,19136
PATHMARK - SPF,2100 County Line Road,Huntingdon Vly,19006
PATHMARK - SPF,2101-41 Cottman Ave,Philadelphia,19149
PATHMARK - SPF,450 W Swedesford Rd,Berwyn,19312
PATHMARK - SPF,643 Conchester Hwy,Boothwyn,19061
PATHMARK - SPF,7700 Crittenden St.,Philadelphia,19118
PATHMARK - SPF,85 Franklin Mills Blvd,Philadelphia,19154
PAXTANG WILHELM ATHLETIC ASSO,3700 BRISBAN ST,HARRISBURG,17111
PENN JERSEY MOUNT BETHEL,975 MOUNT BETHEL HWY,BANGOR,18013
Philly Pretzel Factory Cash Account,Academy Rd,Philadelphia,19154
PIT STOP TRAVEL PLAZA,3400 EAST VALLEY RD,LOGANTON,17747
PLAINFIELD UNIMART,50 EAST MAIN STREET,CARLISLE,17015
POCONO BAGELS TWO,47 WASHINGTON ST,EAST STROUDSBURG,18301
PRONIO'S STORE,266 WEST CARACAS AVE,HERSHEY,17033
Radnor Court,259 N. Radnor Chester Rd,Radnor,19087
RAINBOW PIT STOP,8602 LANCASTER AVE,BETHEL,19507
READING PLAZA SUPERMARKET C-TOWN,600 GREENWICH ST,READING,19601
REDNERS #10,459 NORTH 3RD ST,OXFORD,19363
REDNERS #14,2180 MACARTHUR RD,WHITEHALL,18052
REDNERS #16,500 HAWK RIDGE RD.,HAMBURG,19526
REDNERS #19,184 MARKET ST,NESQUEHONING,18240
REDNERS #36,1300 N CHARLOTTE ST,POTTSTOWN,19464
REDNERS #60,110 NORTHSIDE COMMONS,PALMYRA,17078
REDNERS #95,101 HELD DRIVE,NORTHAMPTON,18067
REDNERS #97,116 COUNTY LINE RD,BOYERTOWN,19512
Reens Deli,12319 Academy Rd,Philadelphia,19154
RJ VENTURES INC #2 - SUNOCO,1204 LITITZ PIKE,LANCASTER,17601
ROBESONIA SUNOCO,159 W. PENN AVE.,ROBESONIA,19551
ROYAL FARMS #118,101 CARLISLE ST,HANOVER,17331
ROYAL FARMS #122,2605 S QUEEN ST,YORK,17403
ROYAL FARMS #144,3120 CARLISLE ROAD,DOVER,17315
RUTTERS #001,1099 HAINES ROAD,YORK,17402
RUTTERS #003,2490 CAPE HORN ROAD,YORK,17402
RUTTERS #004,201 COOL SPRING RD,WRIGHTSVILLE,17368
RUTTERS #005,6837 LINCOLN WAY EAST,FAYETTEVILLE,17222
RUTTERS #006,1009 YORK ST,HANOVER,17331
RUTTERS #007,2251 NORTH GEORGE ST,YORK,17402
RUTTERS #008,129 LEADER HEIGHTS ROAD,YORK,17403
RUTTERS #010,2101 BANNISTER ST,YORK,17404
RUTTERS #011,160 N HILLS RD,YORK,17402
RUTTERS #014,89 US-15 SOUTH,DILLSBURG,17019
RUTTERS #015,195 LIGHTNER RD,YORK,17404
RUTTERS #017,2115 EAST BERLIN ROAD,EAST BERLIN,17316
RUTTERS #018,725 ARSENAL ROAD,YORK,17402
RUTTERS #024,2600 DELTA ROAD,BROGUE,17309
RUTTERS #025,1520 PENNSYLVANIA AVE,YORK,17404
RUTTERS #027,8210 DERRY ST,HUMMELSTOWN,17036
RUTTERS #030,2 BROAD STREET,NEW FREEDOM,17349
RUTTERS #031,1 AIRPORT ROAD,SHIPPENSBURG,17257
RUTTERS #033,661 BROADWAY,HANOVER,17331
RUTTERS #043,1590B KENNETH ROAD,YORK,17404
RUTTERS #045,14 WEST PENNSLYLVANIA AVE,STEWARTSTOWN,17363
RUTTERS #046,99 ABBOTTSTOWN ROAD,EAST BERLIN,17316
RUTTERS #047,509 GREENBRIAR ROAD,YORK,17404
RUTTERS #048,3 WINTERSTOWN ROAD,RED LION,17356
RUTTERS #049,2345 CARLISLE RD,YORK,17404
RUTTERS #051,35 NORTH MAIN ST,JACOBUS,17407
RUTTERS #052,1400 BALTIMORE STREET,HANOVER,17331
RUTTERS #053,2215 OLD TRAIL ROAD,ETTERS,17319
RUTTERS #056,368 LEWISBERRY ROAD,NEW CUMBERLAND,17070
RUTTERS #058,7680 LINCOLN HIGHWAY,ABBOTTSTOWN,17301
RUTTERS #059,69 MAIN STREET,FAWN GROVE,17321
RUTTERS #060,4425 WEST MARKET ST,YORK,17404
RUTTERS #062,910 S RICHLAND AVE,YORK,17404
RUTTERS #063,141 S POTOMAC ST,WAYNESBORO,17268
RUTTERS #064,1150 HARRISBURG PIKE,CARLISLE,17013
RUTTERS #065,1391 S MAIN ST,CHAMBERSBURG,17201
RUTTERS #066,1455 YORK RD,CARLISLE,17013
RUTTERS #074,4030 LINCOLN WAY WEST,FAYETTEVILLE,17222
SAI BLOOM 1 INC,106 EAST MAIN ST,BLOOMSBURG,17815
SAYLORS MARKET,37 CARLISLE RD,NEWVILLE,17241
SERVICES AT BROOKSIDE,1915 BROOKSIDE RD,MACUNGIE,18062
Shell,3919 Edgemont Ave,Brookhaven,19015
SHENANDOAH 1 STOP SHOP,33 N. MAIN ST.,SHENANDOAH,17976
SOUTH WESTERN SCHOOL DISTRICT,200 BOWMAN STREET,HANOVER,17331
Spanish Grocery Market,320 Pond Rd,Bristol,19007
STAUFFERS OF KISSEL HILL #2,1850 OREGON PIKE,LANCASTER,17601
STAUFFERS OF KISSEL HILL #3,301 ROHRERSTOWN RD,LANDISVILLE,17603
STEVE HEIN'S GENERAL STORE,2985 ELIZABETHTOWN RD,HERSHEY,17033
STOLTZFUS MEATS & DELI,14 CENTER STREET,INTERCOURSE,17534
SUNOCO (MENAK ENTERPRISE),2504 WILLOW STREET PIKE,WILLOW STREET,17554
SUNOCO #7626,950 COMMONS DR,PARKESBURG,19365
Sunoco A Plus,9200 Ashton Rd,Northeast Philadelphia,19114
Sunoco A Plus,9000 Roosevelt Blvd,Northeast Philadelphia,19115
Sunoco A Plus,2295 Huntingdon Pike,Huntingdon Valley,19006
Sunoco A Plus,3250 County Line Rd,Huntingdon Valley,19006
Sunoco A Plus,2850 West Chester Pike,Newtown Square,19073
Sunoco A Plus,330 E Lancaster Ave,Wynnewood,19096
Sunoco A Plus,815 N. Pottstown Pike,Exton,19341
Sunoco A Plus,15 E Germantown Pike,Norristown,19401
Sunoco A Plus,7265 Castor Ave,Philadelphia,19149
SUNOCO A-PLUS,1947 WEST MARKET STREET,YORK,17404
Sunoco Mini Mart,2435 Durham Rd,Bristol,19007
SUPER FRESH,1001 South St,Philadelphia,19147
SUPER FRESH,1110 Youngsford Rd,Gladwyne,19035
SUPER FRESH,1301 Skippack Pike,Center Square,19422
SUPER FRESH,1305 West Chester Pike,Havertown,19083
SUPER FRESH,1851 South Columbus Blvd.,Philadelphia,19148
SUPER FRESH,250 E Lancaster Ave,Wynnewood,19096
SUPER FRESH,322 West Bridge St,New Hope,18938
SUPER FRESH,7162 Ridge Ave,Philadelphia,19128
SUPER FRESH,800 2nd Street,Richboro,18954
SUPER FRESH,863 E. Baltimore Pike,Kennett Square,19348
SUPER FRESH,309 S Fifth St.,Philadelphia,19106
SWANN'S PANTRY,240 SOUTH WEST END BLVD,QUAKERTOWN,18951
SWEET PEA DELTA,989 PENNSYLVANIA AVE,PEN ARGYL,18072
Taqwa Food Mart,979 Bristol Pike,Bensalem,19020
THE BAKEREY,7 NORTH RAILROAD STREET,HANOVER,17331
TREXLER PLAZA SUNOCO,5917 TILGHMAN STREET,ALLENTOWN,18104
TREXLER PLAZA TRUCK STOP,5829 TILGHMAN ST,ALLENTOWN,18104
TURKEY HILL #002,1612 LINCOLN HIGHWAY EAST,LANCASTER,17602
TURKEY HILL #007,890 LANCASTER AVE,COLUMBIA,17512
TURKEY HILL #008,809 NEW HOLLAND PIKE,LANCASTER,17601
TURKEY HILL #009,2820 CARLISLE RD,YORK,17404
TURKEY HILL #012,2207 MARIETTA AVE,LANCASTER,17603
TURKEY HILL #015,2921 WILLOW STREET PIKE,WILLOW STREET,17584
TURKEY HILL #017,325 WEST MAIN ST,MOUNT JOY,17552
TURKEY HILL #019,520 HERSHEY AVE,LANCASTER,17603
TURKEY HILL #022,257 NORTH DECATUR ST,STRASBURG,17579
TURKEY HILL #024,245 N MARKET ST,ELIZABETHTOWN,17022
TURKEY HILL #027,870 MANOR ST,LANCASTER,17603
TURKEY HILL #029,2673 LITITZ PIKE,LANCASTER,17601
TURKEY HILL #030,1500 W MARKET ST,YORK,17404
TURKEY HILL #031,2240 HAMPDEN BLVD,READING,19604
